EVENT_ID,EPISODE_ID,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,BEGIN_DATE_TIME,END_DATE_TIME,DAMAGE_PROPERTY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_LOCATION,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
750935,125007,201804,22,1311,201804,22,1315,125007,750935,ALABAMA,1,2018,April,22/04/2018 13:11,22/04/2018 13:15,100.00K,EF1,2.19,175,HIGHLAND HOME,HIGHLAND HOME,31.9085,-86.3063,31.9362,-86.2883,A strong upper level system combined with a moist and unstable air mass to generate strong and severe thunderstorms across the area. The storms produced several weak tornadoes along with wind damage.,"The tornado touched down near Daniel Mill Road causing minor tree damage and then passed through mainly wooded areas as it moved north-northeast. The tornado strengthened to an EF-1 before reaching Oliver Myers Road, passing through wooded areas uprooting and snapping large trees as it approached a small lake in the Magnolia Shores area. The tornado caused minor to moderate damage to several homes around the lake, mainly to roofs and siding. The tornado then proceeded through more woods before dissipating.",CSV
750950,125211,201804,15,1716,201804,15,1717,125211,750950,OHIO,39,2018,April,15/04/2018 17:16,15/04/2018 17:17,25.00K,EF1,0.12,25,PORTAGE LAKES,PORTAGE LAKES,41.0131,-81.5541,41.0137,-81.552,An area of low pressure moved across the Tennessee Valley on April 15th.  A front or trough stretching north from this low crossed northern Ohio causing a large area of showers to develop.  Some embedded thunderstorms were also reported.  One of the thunderstorms produced a brief tornado in Coventry in Summit County.  Some straight line downburst wind damage was also reported in nearby Twinsburg.,An EF1 tornado briefly touched down along Manchester Road in Coventry Township.  The initial touchdown occurred in a restaurant parking lot.  Two signs and a light pole at the restaurant were damaged.  The tornado then crossed Manchester Road and flipped a parked car at a second restaurant.  Another car nearby was spun around several times.  Several tree limbs were also snapped.  No injuries were reported.  This tornado was captured on a security camera video.  The tornado appeared to be on the ground for just over a tenth of a mile.,CSV
751008,125220,201804,15,1358,201804,15,1400,125220,751008,SOUTH CAROLINA,45,2018,April,15/04/2018 13:58,15/04/2018 14:00,50.00K,EF0,1.07,75,LAKE WYLIE,LAKE WYLIE,35.085,-81.116,35.097,-81.104,Scattered to numerous afternoon thunderstorms developed ahead of a cold front from late morning through the afternoon across Upstate South Carolina. Several of the storms produced severe weather in the form of large hail and locally damaging winds.,"NWS Storm Survey found the path of a weak tornado that began along Mountainview Road, where large tree branches were broken. The tornado moved very quickly northeast, crossing Highway 55, where it then passed through the Timberlake Subdivision. Several homes in the subdivision sustained roof, siding, and window damage. A number of hardwood trees were also uprooted, with large branches downed from others. A plastic fence also was destroyed. The tornado proceeded northeast, uprooting additional hardwood trees before dissipating near Kerrydale Ct.",CSV
751230,125263,201805,31,1854,201805,31,1902,125263,751230,ILLINOIS,17,2018,May,31/05/2018 18:54,31/05/2018 19:02,70.00K,EF1,3.11,150,WOLF LAKE,WOLF LAKE,37.481,-89.4697,37.504,-89.4211,"Multiple rounds of thunderstorms impacted the region on the last day of May. Damaging winds, large hail, flooding, and a couple tornadoes were observed in this outbreak. The first round of storms moved through southern Illinois, mainly north of Route 13, during the morning hours. Widespread damaging winds were associated with this line of storms. Scattered thunderstorm development then began by mid to late afternoon, with coverage increasing further into the evening hours. The first round of storms left an outflow boundary across southeast Missouri and the lower Ohio Valley, where scattered thunderstorms developed. Surface dewpoints near the boundary were in the lower 70s, which contributed to moderately strong instability. A subtle shortwave trough across the mid Mississippi Valley and lower Missouri Valley provided large-scale ascent for the evening round of storms. Mid-level winds around 50 knots located just ahead of the shortwave helped to create moderate to strong deep-layer wind shear, favorable for a few supercells.","A storm survey team estimated peak winds up to 95 mph occurred with this tornado, which touched down along the Mississippi River levee. The tornado passed near the community of Wolf Lake before dissipating at the edge of the Shawnee National Forest just east of Route 3. A very large equipment barn collapsed, and another barn was destroyed. A one-story house was partially shifted off its foundation. All structural damage was between Route 3 and the Mississippi River levee. The tornado was witnessed by at least one trained spotter and several other individuals. Prior to spawning this tornado, the parent storm produced a tornado near Trail of Tears State Park in Cape Girardeau County, Missouri about ten minutes earlier.",CSV
751231,125263,201805,31,1855,201805,31,1859,125263,751231,ILLINOIS,17,2018,May,31/05/2018 18:55,31/05/2018 18:59,7.00K,EF0,1.12,50,WOLF LAKE,WOLF LAKE,37.4662,-89.456,37.4756,-89.4394,"Multiple rounds of thunderstorms impacted the region on the last day of May. Damaging winds, large hail, flooding, and a couple tornadoes were observed in this outbreak. The first round of storms moved through southern Illinois, mainly north of Route 13, during the morning hours. Widespread damaging winds were associated with this line of storms. Scattered thunderstorm development then began by mid to late afternoon, with coverage increasing further into the evening hours. The first round of storms left an outflow boundary across southeast Missouri and the lower Ohio Valley, where scattered thunderstorms developed. Surface dewpoints near the boundary were in the lower 70s, which contributed to moderately strong instability. A subtle shortwave trough across the mid Mississippi Valley and lower Missouri Valley provided large-scale ascent for the evening round of storms. Mid-level winds around 50 knots located just ahead of the shortwave helped to create moderate to strong deep-layer wind shear, favorable for a few supercells.","Peak winds were estimated by a National Weather Service survey team near 75 mph.  This weak tornado occurred in close proximity to another tornado about a mile north. Several tree limbs were broken. The roof of a barn was blown in on one side. This tornado also occurred near the Mississippi River between Route 3 and the levee. Prior to spawning this tornado, the parent storm produced a tornado near Trail of Tears State Park in Cape Girardeau County, Missouri about ten minutes earlier.",CSV
751385,125266,201805,31,1844,201805,31,1849,125266,751385,MISSOURI,29,2018,May,31/05/2018 18:44,31/05/2018 18:49,25.00K,EF1,2.21,150,ORIOLE,MOCCASIN SPGS,37.453,-89.5378,37.4637,-89.4998,"An outbreak of severe thunderstorms impacted the region on the last day of May. Damaging winds, large hail, and a tornado were observed in this outbreak. Scattered thunderstorm development began by mid to late afternoon, with coverage increasing further into the evening hours. Scattered thunderstorms developed along an outflow boundary across southeast Missouri and the lower Ohio Valley. Surface dewpoints near the boundary were in the lower 70s, which contributed to moderately strong instability. A subtle shortwave trough across the mid Mississippi Valley and lower Missouri Valley provided large-scale ascent for the storms. Mid-level winds around 50 knots located just ahead of the shortwave helped to create moderate to strong deep-layer wind shear, favorable for a few supercells.","Peak winds were estimated near 90 mph. The tornado touched down on Highway V near County Road 607, then moved east across forested and hilly terrain. The tornado lifted as it crossed Highway 177 at the Trail of Tears State Park. Dozens of trees, some large, were broken or uprooted. Several power poles were snapped from fallen trees. The tornado was sighted by numerous people, and video was taken by at least one individual. The parent storm produced two small tornadoes on the other side of the Mississippi River near Wolf Lake, Illinois within the next 10 minutes.",CSV
751392,125269,201805,3,110,201805,3,113,125269,751392,MISSOURI,29,2018,May,03/05/2018 01:10,03/05/2018 01:13,100.00K,EF1,1.5,100,OZARK AIRPARK ARPT,OZARK AIRPARK ARPT,37.0554,-93.2124,37.0681,-93.1836,Severe thunderstorms caused damaging wind and large hail.,"The tornado damage began near the intersection of North 3rd Street and Sunset Road. There was minor damage to roofs and fences. The tornado moved northeast causing additional minor to moderate roof damage, along with snapping trees and destroying out buildings along its path before lifting near the end of Peartree Drive. The tornado was rated an EF-1 with maximum estimate wind speeds up to 95 mph and path of 1.5 miles. The tornado had a width of 100 yards.",CSV
751393,125269,201805,3,117,201805,3,118,125269,751393,MISSOURI,29,2018,May,03/05/2018 01:17,03/05/2018 01:18,30.00K,EF0,0.29,50,CODY,CODY,37.0921,-93.1038,37.094,-93.0991,Severe thunderstorms caused damaging wind and large hail.,An EF-0 tornado briefly touched down with maximum estimated wind speeds up to 80 mph and a path of a quarter of a mile. The tornado had a width of 50 yards. A barn was destroyed and trees were uprooted near the intersection of East Farm Road 186 and Farm Road 241.,CSV
751396,125269,201805,3,145,201805,3,147,125269,751396,MISSOURI,29,2018,May,03/05/2018 01:45,03/05/2018 01:47,10.00K,EF1,0.78,75,SQUIRES,SQUIRES,36.8435,-92.6028,36.8474,-92.5895,Severe thunderstorms caused damaging wind and large hail.,"An EF-1 tornado briefly touched down with maximum wind speeds up to 90 mph and a path width of 75 yards. A roof was blown off a new cattle feeder, lots of limbs down, trees uprooted and snapped. One outbuilding destroyed.",CSV
751577,124964,201804,6,1851,201804,6,1854,124964,751577,TEXAS,48,2018,April,06/04/2018 18:51,06/04/2018 18:54,0.00K,EFU,0.59,50,OAKALLA,OAKALLA,30.98,-98.02,30.98,-98.01,"Thunderstorms developed as a cold front moved into a warm, moist airmass. A few of these storms produced severe hail and a short lived tornado.",A trained spotter reported a tornado northwest of Briggs north of US 183 in northeastern Burnet County. The tornado was short lived and there wasn't any damage reported.,CSV
