,EVENT_ID,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,YEAR,MONTH_NAME,BEGIN_DATE_TIME,END_DATE_TIME,DAMAGE_PROPERTY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_LOCATION,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_ID
42,737557,201802,7,743,201802,7,745,2018,February,07/02/2018 07:43,07/02/2018 07:45,50.00K,EF0,1.25,250,BREMEN,BREMEN,33.7178,-85.159,33.7259,-85.1396,"A National Weather Service survey team found that an EF0 tornado with maximum wind speeds of 85 MPH and a maximum path width of 250 yards touched down on the west side of Bremen north of Tallapoosa Street between Ayers Street and Sewell Road. The tornado then moved northeast paralleling Tallapoosa Street. On Kaiser Street, multiple large trees were snapped near their base or uprooted, including one that fell onto a duplex causing substantial damage to the roof, walls, a carport and two nearby vehicles. The tornado continued northeast, snapping and uprooting several more trees between Church Street and Gordon Street. The tornado dissipated around the intersection of Pine Street and the Bryan Street Bypass. [02/07/18: Tornado #1, County #1/1, EF-0, Haralson, 2018:001].",123015
43,737559,201802,7,903,201802,7,908,2018,February,07/02/2018 09:03,07/02/2018 09:08,25.00K,EF1,5.29,250,O NEALS XRDS,AUBREY,33.1916,-85.2025,33.2074,-85.1129,"A National Weather Service survey team found that an EF1 tornado with maximum wind speeds of 95 MPH and a maximum path width of 250 yards touched down along Butler Road in southwest Heard County just east of Whitewater Creek. The tornado moved east northeast, crossing Victory Road uprooting and snapping around a dozen trees. The tornado then continued east northeast crossing just north of the intersection of Highway 219 and Victory Road. On Boggus Road just north of Noles Road, dozens of  trees were snapped or uprooted. The highest wind speeds for this tornado were estimated here at 95 mph. The tornado then moved eastward before ending just north of the intersection of Bevis Road and Brush Creek Road. [02/07/18: Tornado #2, County #1/1, EF-1, Heard, 2018:002].",123015
44,737564,201802,7,1110,201802,7,1114,2018,February,07/02/2018 11:10,07/02/2018 11:14,35.00K,EF0,3.7,200,BROWNSAND,JUNCTION CITY,32.6038,-84.5151,32.5999,-84.4538,"A National Weather Service survey team found that an EF0 tornado with maximum wind speeds of 85 MPH and a maximum path width of 200 yards touched down west of Junction City near the intersection of Carlyle Road and South Taylor Road where a few|small softwood trees were snapped or uprooted. The tornado moved east northeast snapping or uprooting about 15 to 20 small softwood trees just west of the intersection of Highway 96 and Highway 90. As the tornado entered Junction City, some siding was |removed from a small pole barn on Rock Church Road, and additional small trees were snapped. The tornado then turned southeast and moved across Junction City snapping |15 to 20 more trees along Broadwood Circle before ending. [02/07/18: Tornado #3, County #1/1, EF-0, Talbot, 2018:003].",123015
45,737604,201803,17,1823,201803,17,1824,2018,March,17/03/2018 18:23,17/03/2018 18:24,,EF0,0.38,100,ATHENS ARPT,ATHENS ARPT,35.3738,-84.5758,35.3733,-84.569,The tornado probably started somewhere on the eastern side of the Ridgewood Golf Club and tracked eastward. It went through a patch of trees where many softwoods were uprooted or snapped in the upper part of the trunk. The tornado exited the trees and dissipated a short distance over a field where only a couple of trees were damaged.,122704
46,737612,201803,17,1917,201803,17,1918,2018,March,17/03/2018 19:17,17/03/2018 19:18,,EF0,0.63,100,PEACHTREE,MISSION,35.0946,-83.9271,35.0934,-83.9161,This tornado started near Upper Peachtree Road and Lizzie Elliot Road. It damaged a business nearby this intersection and tracked into the field behind it. There was debris scattered about the field and an overturned trailer near the creek. The tornado crossed and dissipated just past Lunsford Road and Pipes Branch. There was extensive tree and structural damage to homes and barns along Lunsford Road.,122706
47,737624,201803,17,1932,201803,17,1939,2018,March,17/03/2018 19:32,17/03/2018 19:39,,EF0,1.51,120,FIRES CREEK,HAYESVILLE,35.0759,-83.8679,35.0699,-83.8423,"The tornado started approximately near Fires Creek Road and Barlow Fields Drive. This was a non-continuous track more than likely due to the terrain. There was extensive softwood tree damage noted with most trees uprooted. Many trees were snapped in the upper third of their trunks as well. Trees also fell on homes and vehicles along the track. The rear flank downdraft winds were impressive particularly along Lance Cove Road and Sweetwater Bend, just south of the Hiawassee River. The tornado weakened and ended near Poplar Cove just south of the Hiawassee River.",122706
48,737768,201803,19,1850,201803,19,1855,2018,March,19/03/2018 18:50,19/03/2018 18:55,,EF0,3.68,150,DECHERD,OAK GROVE,35.2257,-86.0669,35.2552,-86.0127,Sporadic tree damage adjacent to the Hwy 50/64 connector (northwest of the Nissan Plant) was observed. A few trees near the intersection of Old Alto Hwy and Hwy 50 were slightly uprooted or had large branches knocked down. The assessment determined the damage was indicative of an EF-0 tornado with maximum winds of 75 mph. The tornado tracked east-northeast along/adjacent to Old Alto Hwy.  Widely scattered large tree branch damage was observed through the Gum Creek area.,122774
49,737771,201803,19,1605,201803,19,1615,2018,March,19/03/2018 16:05,19/03/2018 16:15,,EF0,3.9,120,NEWSOM SPGS,NEWSOM SPGS,34.6291,-87.9681,34.6372,-87.901,"A damage assessment team from University of Alabama-Huntsville observed damage associated with a tornado.  The first area of damage was along Coondog Cemetery Rd. where a large pine tree was uprooted and fell south of due east and other trees losing branches around it. The tornado then crossed Coondog Cemetery Rd. moving into a region of extensive clear cutting and no open access. The next and more extensive damage area was along Mt. Mills Rd. Several large trees were uprooted in a ravine on the west side of Mt. Mills Rd., and more uprooted trees were found on a property on the southeast corner of Mt. Mills Rd. and Bald Knob Rd. The last damage was found on the east end of the property, with another tree uprooted and limbs down.",122773
50,737775,201803,19,1610,201803,19,1616,2018,March,19/03/2018 16:10,19/03/2018 16:16,,EF1,1.21,100,BELGREEN,BELGREEN,34.5107,-87.8727,34.5092,-87.8516,"A tornado touched down along Jacinto Road in the Belgreen community at EF-0 strength, with winds around 70 mph. A grove of softwood Cedar trees were snapped as the tornado crossed into a wooded area and moved east. The tornado further intensified as it approached Auburn Rd. There, a mobile home was sideswiped by the tornado. The roof and siding of the mobile home was partially damaged and the window was blown out. A very large pine tree was uprooted and a barn was completely destroyed. It was here that the tornado likely reached maximum strength of 90 to 100 mph. The tornado descended a steep bluff and crossed a narrow section of Cedar Creek Lake, snapping and uprooting numerous soft and hardwood trees. The tornado likely reached its greatest width at around 100 yards. On the opposite side of the lake, a covered boat slip was completely destroyed. Numerous trees were uprooted and snapped off.  The siding and roof of three single family homes was damaged. The tornado weakened as it crossed Hwy 41. It knocked over another grove of cedars and caused  EF-0 damage to the siding of a house. The tornado lifted in a heavily forested area along the far eastern edge of Cedar Creek Lake.",122773
51,737778,201803,19,1621,201803,19,1630,2018,March,19/03/2018 16:21,19/03/2018 16:30,,EF1,2.05,200,REEDTOWN,GRAVEL HILL,34.4988,-87.7476,34.4929,-87.7129,"The tornado touched down in the Reedtown section of Russellville with EF-0 intensity, containing winds of 65-70 mph. The tornado caused minor roof and siding damage to a few single family homes. The tornado strengthened quickly to low-end EF-1 as it knocked down the chimney of a house and caused more extensive damage to the siding and metal roof of another. The tornado likely reached maximum intensity and width as it crossed Hwy 43 on the south side of Russellville. Here, the tornado was around 200 yards wide, with winds of 90 mph. A Waffle House restaurant had damage to its sign and roof. A warehouse and apartment complex also sustained some minor structural damage. The tornado then moved through a residential section of southeast Russellville, causing significant damage to a grove of pine and cedar trees and completely destroyed a small barn. However, only minor damage occurred at any of the one to two story homes, placing winds in the 80-90 mph range. The tornado then weakened further as it approached Highway 42 east of Russellville and lifted near Sloss Lake Park.",122773
52,737780,201803,19,1654,201803,19,1656,2018,March,19/03/2018 16:54,19/03/2018 16:56,,EF0,1.16,250,MT HOPE,MT HOPE,34.4535,-87.4978,34.447,-87.4794,"A tornado touched down on Spruell Farm on County Roads 35/36 in western Lawrence County. At this location, several small fertilizer containers were blown over, and one was blown for more than 1000 yards to the east-southeast. Further east in Mount Hope, trees were uprooted and branches snapped along County Road 23 between Mount Hope Baptist Church and Mount Hope School. Minor damage was noted to the bleachers at Mount Hope School as they were dragged a couple of feet from their original location. EF-0 damage was assessed at these locations with a maximum wind here of 80 mph.",122773
53,737782,201803,19,1708,201803,19,1746,2018,March,19/03/2018 17:08,19/03/2018 17:46,,EF2,23.54,600,FOSTERS MILL,FOSTERS MILL,34.9572,-87.2049,34.9589,-86.7922,"The tornado initially touched down just east of the Lauderdale-Limestone county line near the intersection of Union Hill Road and Shelton Road. Nearly all of the damage in northwest Limestone County consisted of snapped or uprooted trees, in a swath extending across Salem Minor Hill Road, Leggtown Road, and the Elk River. Significant tree damage was noted along Alabama Highway 127 and Veto Road north of Elkmont, where hundreds of trees were snapped or uprooted. It was in this area where the tornado reached its maximum path width of 350 yards. The tornado continued east-northeast, narrowly missing the Saturn I rocket at the Alabama Welcome Center on Interstate 65. Tree damage continued on Hardiman Lane east of I-65, but roof damage also occurred to single-family homes. Similar damage was observed on Puckett Lane and Oak Grove Road. There is evidence (both from radar and ground surveys) to suggest that the tornado had multiple vortices between Oak Grove Road and Valley Drive, as there are two distinct damage paths in this area. Again, much of the damage was to trees and roofs of single-family and manufactured homes, as well as small sheds and barns. The most severe damage by far occurred along Alabama Highway 251 and Gatlin Road, where one or two houses had their roofs and roofing structures almost completely torn off, and several more had most of their shingles torn off. Fortunately the residents had taken shelter in a nearby basement and none were injured. The tornado weakened quickly, snapping and uprooting trees as it moved across Mitchell Loop, Old Schoolhouse Road, and Alabama Highway 53. No evidence of damage was found east of Highway 53.",122773
